story,label
Anak-anak muda mulai mencintai budaya leluhur mereka dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Festival budaya diadakan dengan meriah setiap tahun dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Cerita rakyat digantikan oleh tayangan luar negeri dan pencurian artefak budaya terjadi di situs bersejarah.,0
Lahan cagar budaya dijadikan kawasan industri dan museum desa sepi dan tidak terawat.,0
Anak muda kini tak lagi mengenal tarian tradisional dan anak muda kini tak lagi mengenal tarian tradisional.,0
Orang malu memakai bahasa daerah di depan umum dan kesenian daerah hampir punah tanpa penerus.,0
Museum desa sepi dan tidak terawat dan pakaian adat jarang dipakai kecuali saat upacara.,0
Batik lokal mendapat pengakuan internasional dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Kesenian daerah hampir punah tanpa penerus dan pakaian adat jarang dipakai kecuali saat upacara.,0
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Festival budaya diadakan dengan meriah setiap tahun dan tari tradisional daerah ini memukau semua penonton.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Museum desa sepi dan tidak terawat dan museum desa sepi dan tidak terawat.,0
Lahan cagar budaya dijadikan kawasan industri dan orang malu memakai bahasa daerah di depan umum.,0
Tradisi lama dianggap kuno dan ditinggalkan dan kesenian daerah hampir punah tanpa penerus.,0
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan anak muda kini tak lagi mengenal tarian tradisional.,0
Tradisi lama dianggap kuno dan ditinggalkan dan tradisi lama dianggap kuno dan ditinggalkan.,0
Museum desa sepi dan tidak terawat dan kesenian daerah hampir punah tanpa penerus.,0
Pakaian adat jarang dipakai kecuali saat upacara dan pencurian artefak budaya terjadi di situs bersejarah.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan pakaian adat jarang dipakai kecuali saat upacara.,0
Museum desa sepi dan tidak terawat dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Pakaian adat jarang dipakai kecuali saat upacara dan lahan cagar budaya dijadikan kawasan industri.,0
Lahan cagar budaya dijadikan kawasan industri dan museum desa sepi dan tidak terawat.,0
Batik lokal mendapat pengakuan internasional dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Tari tradisional daerah ini memukau semua penonton dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan festival budaya diadakan dengan meriah setiap tahun.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Tari tradisional daerah ini memukau semua penonton dan tari tradisional daerah ini memukau semua penonton.,1
Batik lokal mendapat pengakuan internasional dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Anak muda kini tak lagi mengenal tarian tradisional dan lahan cagar budaya dijadikan kawasan industri.,0
Museum desa sepi dan tidak terawat dan orang malu memakai bahasa daerah di depan umum.,0
Museum desa sepi dan tidak terawat dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Pakaian adat jarang dipakai kecuali saat upacara dan kesenian daerah hampir punah tanpa penerus.,0
Tradisi lama dianggap kuno dan ditinggalkan dan museum desa sepi dan tidak terawat.,0
Tradisi lama dianggap kuno dan ditinggalkan dan tradisi lama dianggap kuno dan ditinggalkan.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan festival budaya diadakan dengan meriah setiap tahun.,1
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Batik lokal mendapat pengakuan internasional dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan festival budaya diadakan dengan meriah setiap tahun.,1
Lahan cagar budaya dijadikan kawasan industri dan museum desa sepi dan tidak terawat.,0
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan batik lokal mendapat pengakuan internasional.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Cerita rakyat digantikan oleh tayangan luar negeri dan anak muda kini tak lagi mengenal tarian tradisional.,0
Festival budaya diadakan dengan meriah setiap tahun dan festival budaya diadakan dengan meriah setiap tahun.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan batik lokal mendapat pengakuan internasional.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan festival budaya diadakan dengan meriah setiap tahun.,1
Lahan cagar budaya dijadikan kawasan industri dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Orang malu memakai bahasa daerah di depan umum dan anak muda kini tak lagi mengenal tarian tradisional.,0
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Anak muda kini tak lagi mengenal tarian tradisional dan museum desa sepi dan tidak terawat.,0
Tradisi lama dianggap kuno dan ditinggalkan dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Tradisi lama dianggap kuno dan ditinggalkan dan pencurian artefak budaya terjadi di situs bersejarah.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan orang malu memakai bahasa daerah di depan umum.,0
Museum desa sepi dan tidak terawat dan anak muda kini tak lagi mengenal tarian tradisional.,0
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan lagu daerah dinyanyikan dengan penuh semangat.,1
Batik lokal mendapat pengakuan internasional dan tari tradisional daerah ini memukau semua penonton.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan orang malu memakai bahasa daerah di depan umum.,0
Lahan cagar budaya dijadikan kawasan industri dan anak muda kini tak lagi mengenal tarian tradisional.,0
Orang malu memakai bahasa daerah di depan umum dan anak muda kini tak lagi mengenal tarian tradisional.,0
Festival budaya diadakan dengan meriah setiap tahun dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Tari tradisional daerah ini memukau semua penonton dan tari tradisional daerah ini memukau semua penonton.,1
Tradisi lama dianggap kuno dan ditinggalkan dan orang malu memakai bahasa daerah di depan umum.,0
Anak muda kini tak lagi mengenal tarian tradisional dan pencurian artefak budaya terjadi di situs bersejarah.,0
Upacara adat itu begitu sakral dan menghangatkan hati dan lagu daerah dinyanyikan dengan penuh semangat.,1
Tradisi lama dianggap kuno dan ditinggalkan dan anak muda kini tak lagi mengenal tarian tradisional.,0
Tradisi lama dianggap kuno dan ditinggalkan dan pencurian artefak budaya terjadi di situs bersejarah.,0
Pakaian adat jarang dipakai kecuali saat upacara dan kesenian daerah hampir punah tanpa penerus.,0
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan lagu daerah dinyanyikan dengan penuh semangat.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan batik lokal mendapat pengakuan internasional.,1
Kesenian daerah hampir punah tanpa penerus dan orang malu memakai bahasa daerah di depan umum.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan pencurian artefak budaya terjadi di situs bersejarah.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan lahan cagar budaya dijadikan kawasan industri.,0
Kesenian daerah hampir punah tanpa penerus dan tradisi lama dianggap kuno dan ditinggalkan.,0
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Pakaian adat jarang dipakai kecuali saat upacara dan pakaian adat jarang dipakai kecuali saat upacara.,0
Kesenian daerah hampir punah tanpa penerus dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Pencurian artefak budaya terjadi di situs bersejarah dan lahan cagar budaya dijadikan kawasan industri.,0
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan batik lokal mendapat pengakuan internasional.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan tari tradisional daerah ini memukau semua penonton.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Anak muda kini tak lagi mengenal tarian tradisional dan pakaian adat jarang dipakai kecuali saat upacara.,0
Orang malu memakai bahasa daerah di depan umum dan lahan cagar budaya dijadikan kawasan industri.,0
Pencurian artefak budaya terjadi di situs bersejarah dan museum desa sepi dan tidak terawat.,0
Orang malu memakai bahasa daerah di depan umum dan tradisi lama dianggap kuno dan ditinggalkan.,0
Kesenian daerah hampir punah tanpa penerus dan tradisi lama dianggap kuno dan ditinggalkan.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan festival budaya diadakan dengan meriah setiap tahun.,1
Lagu daerah dinyanyikan dengan penuh semangat dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Tradisi lama dianggap kuno dan ditinggalkan dan tradisi lama dianggap kuno dan ditinggalkan.,0
Tari tradisional daerah ini memukau semua penonton dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Kesenian daerah hampir punah tanpa penerus dan tradisi lama dianggap kuno dan ditinggalkan.,0
Tari tradisional daerah ini memukau semua penonton dan festival budaya diadakan dengan meriah setiap tahun.,1
Orang malu memakai bahasa daerah di depan umum dan museum desa sepi dan tidak terawat.,0
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Museum desa sepi dan tidak terawat dan lahan cagar budaya dijadikan kawasan industri.,0
Lagu daerah dinyanyikan dengan penuh semangat dan lagu daerah dinyanyikan dengan penuh semangat.,1
Festival budaya diadakan dengan meriah setiap tahun dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Tradisi lama dianggap kuno dan ditinggalkan dan museum desa sepi dan tidak terawat.,0
Anak muda kini tak lagi mengenal tarian tradisional dan orang malu memakai bahasa daerah di depan umum.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan anak muda kini tak lagi mengenal tarian tradisional.,0
Pakaian adat jarang dipakai kecuali saat upacara dan lahan cagar budaya dijadikan kawasan industri.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan tari tradisional daerah ini memukau semua penonton.,1
Orang malu memakai bahasa daerah di depan umum dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Kesenian daerah hampir punah tanpa penerus dan orang malu memakai bahasa daerah di depan umum.,0
Festival budaya diadakan dengan meriah setiap tahun dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan lagu daerah dinyanyikan dengan penuh semangat.,1
Lahan cagar budaya dijadikan kawasan industri dan kesenian daerah hampir punah tanpa penerus.,0
Batik lokal mendapat pengakuan internasional dan batik lokal mendapat pengakuan internasional.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan kesenian daerah hampir punah tanpa penerus.,0
Pakaian adat jarang dipakai kecuali saat upacara dan museum desa sepi dan tidak terawat.,0
Batik lokal mendapat pengakuan internasional dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Kesenian daerah hampir punah tanpa penerus dan pakaian adat jarang dipakai kecuali saat upacara.,0
Lahan cagar budaya dijadikan kawasan industri dan kesenian daerah hampir punah tanpa penerus.,0
Anak muda kini tak lagi mengenal tarian tradisional dan tradisi lama dianggap kuno dan ditinggalkan.,0
Lahan cagar budaya dijadikan kawasan industri dan kesenian daerah hampir punah tanpa penerus.,0
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan batik lokal mendapat pengakuan internasional.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan pencurian artefak budaya terjadi di situs bersejarah.,0
Tradisi lama dianggap kuno dan ditinggalkan dan pakaian adat jarang dipakai kecuali saat upacara.,0
Upacara adat itu begitu sakral dan menghangatkan hati dan tari tradisional daerah ini memukau semua penonton.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan lagu daerah dinyanyikan dengan penuh semangat.,1
Museum desa sepi dan tidak terawat dan museum desa sepi dan tidak terawat.,0
Anak muda kini tak lagi mengenal tarian tradisional dan kesenian daerah hampir punah tanpa penerus.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan anak muda kini tak lagi mengenal tarian tradisional.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Tari tradisional daerah ini memukau semua penonton dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Museum desa sepi dan tidak terawat dan anak muda kini tak lagi mengenal tarian tradisional.,0
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan tari tradisional daerah ini memukau semua penonton.,1
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Museum desa sepi dan tidak terawat dan museum desa sepi dan tidak terawat.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
